Date,Year,Month,Day,Item,Gender
2021-10-17,2021,10,17,5,0
2021-10-17,2021,10,17,1,1
2021-10-17,2021,10,17,5,0
2021-10-18,2021,10,18,5,0
2021-10-18,2021,10,18,6,1
2021-10-18,2021,10,18,5,0
2021-10-18,2021,10,18,5,0
2021-10-18,2021,10,18,5,0
2021-10-18,2021,10,18,5,0
2021-10-18,2021,10,18,5,0
2021-10-19,2021,10,19,5,0
2021-10-19,2021,10,19,5,0
2021-10-19,2021,10,19,5,0
2021-10-19,2021,10,19,5,0
2021-10-19,2021,10,19,5,0
2021-10-19,2021,10,19,5,0
2021-10-19,2021,10,19,5,0
2021-10-20,2021,10,20,5,0
2021-10-20,2021,10,20,1,1
2021-10-20,2021,10,20,5,0
2021-10-20,2021,10,20,5,0
2021-10-20,2021,10,20,5,0
2021-10-20,2021,10,20,5,0
2021-10-20,2021,10,20,5,0
2021-10-21,2021,10,21,5,0
2021-10-21,2021,10,21,5,0
2021-10-21,2021,10,21,5,0
2021-10-21,2021,10,21,5,0
2021-10-21,2021,10,21,5,0
2021-10-21,2021,10,21,5,0
2021-10-21,2021,10,21,5,0
2021-10-22,2021,10,22,5,0
2021-10-22,2021,10,22,5,0
2021-10-22,2021,10,22,5,0
2021-10-22,2021,10,22,6,1
2021-10-22,2021,10,22,5,0
2021-10-22,2021,10,22,5,0
2021-10-22,2021,10,22,5,0
2021-10-23,2021,10,23,5,0
2021-10-23,2021,10,23,5,0
2021-10-23,2021,10,23,5,0
2021-10-23,2021,10,23,5,0
2021-10-23,2021,10,23,5,0
2021-10-23,2021,10,23,5,0
2021-10-23,2021,10,23,6,1
2021-10-24,2021,10,24,5,0
2021-10-24,2021,10,24,5,0
2021-10-24,2021,10,24,5,0
2021-10-24,2021,10,24,5,0
2021-10-24,2021,10,24,6,1
2021-10-24,2021,10,24,6,1
2021-10-24,2021,10,24,5,0
2021-10-25,2021,10,25,5,0
2021-10-25,2021,10,25,5,0
2021-10-25,2021,10,25,6,1
2021-10-25,2021,10,25,5,0
2021-10-25,2021,10,25,5,0
2021-10-25,2021,10,25,5,0
2021-10-25,2021,10,25,5,0
2021-10-26,2021,10,26,6,1
2021-10-26,2021,10,26,5,0
2021-10-26,2021,10,26,5,0
2021-10-26,2021,10,26,5,0
2021-10-26,2021,10,26,5,0
2021-10-26,2021,10,26,1,1
2021-10-26,2021,10,26,6,1
2021-10-27,2021,10,27,6,1
2021-10-27,2021,10,27,5,0
2021-10-27,2021,10,27,5,0
2021-10-27,2021,10,27,1,1
2021-10-27,2021,10,27,5,0
2021-10-27,2021,10,27,5,0
2021-10-27,2021,10,27,5,0
2021-10-28,2021,10,28,5,0
2021-10-28,2021,10,28,5,0
2021-10-28,2021,10,28,5,0
2021-10-28,2021,10,28,5,0
2021-10-28,2021,10,28,5,0
2021-10-28,2021,10,28,6,1
2021-10-28,2021,10,28,5,0
2021-10-29,2021,10,29,5,0
2021-10-29,2021,10,29,6,1
2021-10-29,2021,10,29,5,0
2021-10-29,2021,10,29,6,1
2021-10-29,2021,10,29,5,0
2021-10-29,2021,10,29,5,0
2021-10-29,2021,10,29,5,0
2021-10-30,2021,10,30,5,0
2021-10-30,2021,10,30,5,0
2021-10-30,2021,10,30,1,1
2021-10-30,2021,10,30,5,0
2021-10-30,2021,10,30,5,0
2021-10-30,2021,10,30,5,0
2021-10-30,2021,10,30,5,0
2021-10-31,2021,10,31,1,1
2021-10-31,2021,10,31,5,0
2021-10-31,2021,10,31,5,0
2021-10-31,2021,10,31,6,1
2021-10-31,2021,10,31,5,0
2021-10-31,2021,10,31,5,0
2021-10-31,2021,10,31,5,0
2021-11-01,2021,11,1,6,1
2021-11-01,2021,11,1,6,1
2021-11-01,2021,11,1,6,1
2021-11-01,2021,11,1,1,0
2021-11-01,2021,11,1,6,1
2021-11-01,2021,11,1,1,0
2021-11-01,2021,11,1,6,1
2021-11-02,2021,11,2,1,0
2021-11-02,2021,11,2,1,0
2021-11-02,2021,11,2,6,1
2021-11-02,2021,11,2,6,1
2021-11-02,2021,11,2,6,1
2021-11-02,2021,11,2,6,1
2021-11-02,2021,11,2,6,1
2021-11-03,2021,11,3,6,1
2021-11-03,2021,11,3,6,1
2021-11-03,2021,11,3,6,1
2021-11-03,2021,11,3,6,1
2021-11-03,2021,11,3,2,0
2021-11-03,2021,11,3,6,1
2021-11-03,2021,11,3,6,1
2021-11-04,2021,11,4,6,1
2021-11-04,2021,11,4,2,0
2021-11-04,2021,11,4,6,1
2021-11-04,2021,11,4,6,1
2021-11-04,2021,11,4,6,1
2021-11-04,2021,11,4,6,1
2021-11-04,2021,11,4,2,0
2021-11-05,2021,11,5,1,0
2021-11-05,2021,11,5,6,1
2021-11-05,2021,11,5,2,0
2021-11-05,2021,11,5,1,0
2021-11-05,2021,11,5,2,0
2021-11-05,2021,11,5,6,1
2021-11-05,2021,11,5,6,1
2021-11-06,2021,11,6,6,1
2021-11-06,2021,11,6,6,1
2021-11-06,2021,11,6,6,1
2021-11-06,2021,11,6,6,1
2021-11-06,2021,11,6,6,1
2021-11-06,2021,11,6,6,1
2021-11-06,2021,11,6,6,1
2021-11-07,2021,11,7,2,0
2021-11-07,2021,11,7,6,1
2021-11-07,2021,11,7,6,1
2021-11-07,2021,11,7,6,1
2021-11-07,2021,11,7,6,1
2021-11-07,2021,11,7,6,1
2021-11-07,2021,11,7,1,0
2021-11-08,2021,11,8,6,1
2021-11-08,2021,11,8,6,1
2021-11-08,2021,11,8,1,0
2021-11-08,2021,11,8,6,1
2021-11-08,2021,11,8,6,1
2021-11-08,2021,11,8,6,1
2021-11-08,2021,11,8,6,1
2021-11-09,2021,11,9,6,1
2021-11-09,2021,11,9,6,1
2021-11-09,2021,11,9,6,1
2021-11-09,2021,11,9,6,1
2021-11-09,2021,11,9,6,1
2021-11-09,2021,11,9,6,1
2021-11-09,2021,11,9,6,1
2021-11-10,2021,11,10,2,0
2021-11-10,2021,11,10,1,0
2021-11-10,2021,11,10,2,0
2021-11-10,2021,11,10,6,1
2021-11-10,2021,11,10,6,1
2021-11-10,2021,11,10,6,1
2021-11-10,2021,11,10,6,1
2021-11-11,2021,11,11,6,1
2021-11-11,2021,11,11,6,1
2021-11-11,2021,11,11,1,0
2021-11-11,2021,11,11,6,1
2021-11-11,2021,11,11,6,1
2021-11-11,2021,11,11,6,1
2021-11-11,2021,11,11,6,1
2021-11-12,2021,11,12,1,0
2021-11-12,2021,11,12,1,0
2021-11-12,2021,11,12,6,1
2021-11-12,2021,11,12,6,1
2021-11-12,2021,11,12,6,1
2021-11-12,2021,11,12,1,0
2021-11-12,2021,11,12,1,0
2021-11-13,2021,11,13,6,1
2021-11-13,2021,11,13,6,1
2021-11-13,2021,11,13,6,1
2021-11-13,2021,11,13,1,0
2021-11-13,2021,11,13,2,0
2021-11-13,2021,11,13,2,0
2021-11-13,2021,11,13,6,1
2021-11-14,2021,11,14,6,1
2021-11-14,2021,11,14,6,1
2021-11-14,2021,11,14,2,0
2021-11-14,2021,11,14,6,1
2021-11-14,2021,11,14,6,1
2021-11-14,2021,11,14,2,0
2021-11-14,2021,11,14,6,1
2021-11-15,2021,11,15,6,1
2021-11-15,2021,11,15,6,1
2021-11-15,2021,11,15,6,1
2021-11-15,2021,11,15,6,1
2021-11-15,2021,11,15,6,1
2021-11-15,2021,11,15,1,0
2021-11-15,2021,11,15,6,1
2021-11-16,2021,11,16,6,1
2021-11-16,2021,11,16,1,0
2021-11-16,2021,11,16,6,1
2021-11-16,2021,11,16,6,1
2021-11-16,2021,11,16,2,0
2021-11-16,2021,11,16,6,1
2021-11-16,2021,11,16,6,1
2021-11-17,2021,11,17,6,1
2021-11-17,2021,11,17,6,1
2021-11-17,2021,11,17,6,1
2021-11-17,2021,11,17,6,1
2021-11-17,2021,11,17,6,1
2021-11-17,2021,11,17,6,1
2021-11-17,2021,11,17,6,1
2021-11-18,2021,11,18,6,1
2021-11-18,2021,11,18,2,0
2021-11-18,2021,11,18,6,1
2021-11-18,2021,11,18,6,1
2021-11-18,2021,11,18,1,0
2021-11-18,2021,11,18,2,0
2021-11-18,2021,11,18,6,1
2021-11-19,2021,11,19,2,0
2021-11-19,2021,11,19,6,1
2021-11-19,2021,11,19,6,1
2021-11-19,2021,11,19,6,1
2021-11-19,2021,11,19,6,1
2021-11-19,2021,11,19,6,1
2021-11-19,2021,11,19,1,0
2021-11-20,2021,11,20,2,0
2021-11-20,2021,11,20,6,1
2021-11-20,2021,11,20,6,1
2021-11-20,2021,11,20,6,1
2021-11-20,2021,11,20,6,1
2021-11-20,2021,11,20,2,0
2021-11-20,2021,11,20,6,1
2021-11-21,2021,11,21,1,0
2021-11-21,2021,11,21,6,1
2021-11-21,2021,11,21,6,1
2021-11-21,2021,11,21,6,1
2021-11-21,2021,11,21,6,1
2021-11-21,2021,11,21,6,1
2021-11-21,2021,11,21,6,1
2021-11-22,2021,11,22,6,1
2021-11-22,2021,11,22,6,1
2021-11-22,2021,11,22,6,1
2021-11-22,2021,11,22,6,1
2021-11-22,2021,11,22,6,1
2021-11-22,2021,11,22,6,1
2021-11-22,2021,11,22,6,1
2021-11-23,2021,11,23,6,1
2021-11-23,2021,11,23,2,0
2021-11-23,2021,11,23,6,1
2021-11-23,2021,11,23,1,0
2021-11-23,2021,11,23,6,1
2021-11-23,2021,11,23,6,1
2021-11-23,2021,11,23,6,1
2021-11-24,2021,11,24,6,1
2021-11-24,2021,11,24,1,0
2021-11-24,2021,11,24,6,1
2021-11-24,2021,11,24,6,1
2021-11-24,2021,11,24,6,1
2021-11-24,2021,11,24,6,1
2021-11-24,2021,11,24,6,1
2021-11-25,2021,11,25,6,1
2021-11-25,2021,11,25,6,1
2021-11-25,2021,11,25,1,0
2021-11-25,2021,11,25,1,0
2021-11-25,2021,11,25,6,1
2021-11-25,2021,11,25,6,1
2021-11-25,2021,11,25,6,1
2021-11-26,2021,11,26,6,1
2021-11-26,2021,11,26,6,1
2021-11-26,2021,11,26,6,1
2021-11-26,2021,11,26,6,1
2021-11-26,2021,11,26,6,1
2021-11-26,2021,11,26,2,0
2021-11-26,2021,11,26,6,1
2021-11-27,2021,11,27,6,1
2021-11-27,2021,11,27,1,0
2021-11-27,2021,11,27,6,1
2021-11-27,2021,11,27,6,1
2021-11-27,2021,11,27,6,1
2021-11-27,2021,11,27,2,0
2021-11-27,2021,11,27,6,1
2021-11-28,2021,11,28,6,1
2021-11-28,2021,11,28,6,1
2021-11-28,2021,11,28,6,1
2021-11-28,2021,11,28,6,1
2021-11-28,2021,11,28,6,1
2021-11-28,2021,11,28,6,1
2021-11-28,2021,11,28,6,1
2021-11-29,2021,11,29,6,1
2021-11-29,2021,11,29,6,1
2021-11-29,2021,11,29,1,0
2021-11-29,2021,11,29,6,1
2021-11-29,2021,11,29,6,1
2021-11-29,2021,11,29,6,1
2021-11-29,2021,11,29,6,1
2021-11-30,2021,11,30,6,1
2021-11-30,2021,11,30,6,1
2021-11-30,2021,11,30,1,0
2021-11-30,2021,11,30,1,0
2021-11-30,2021,11,30,6,1
2021-11-30,2021,11,30,2,0
2021-11-30,2021,11,30,6,1
2021-12-01,2021,12,1,6,1
2021-12-01,2021,12,1,6,1
2021-12-01,2021,12,1,6,1
2021-12-01,2021,12,1,6,1
2021-12-01,2021,12,1,6,1
2021-12-01,2021,12,1,1,0
2021-12-01,2021,12,1,6,1
2021-12-02,2021,12,2,6,1
2021-12-02,2021,12,2,2,0
2021-12-02,2021,12,2,6,1
2021-12-02,2021,12,2,6,1
2021-12-02,2021,12,2,6,1
2021-12-02,2021,12,2,6,1
2021-12-02,2021,12,2,2,0
2021-12-03,2021,12,3,1,0
2021-12-03,2021,12,3,6,1
2021-12-03,2021,12,3,6,1
2021-12-03,2021,12,3,6,1
2021-12-03,2021,12,3,6,1
2021-12-03,2021,12,3,6,1
2021-12-03,2021,12,3,6,1
2021-12-04,2021,12,4,2,0
2021-12-04,2021,12,4,6,1
2021-12-04,2021,12,4,6,1
2021-12-04,2021,12,4,6,1
2021-12-04,2021,12,4,6,1
2021-12-04,2021,12,4,6,1
2021-12-04,2021,12,4,6,1
2021-12-05,2021,12,5,6,1
2021-12-05,2021,12,5,6,1
2021-12-05,2021,12,5,6,1
2021-12-05,2021,12,5,6,1
2021-12-05,2021,12,5,6,1
2021-12-05,2021,12,5,6,1
2021-12-05,2021,12,5,2,0
2021-12-06,2021,12,6,6,1
2021-12-06,2021,12,6,6,1
2021-12-06,2021,12,6,6,1
2021-12-06,2021,12,6,6,1
2021-12-06,2021,12,6,1,0
2021-12-06,2021,12,6,6,1
2021-12-06,2021,12,6,6,1
2021-12-07,2021,12,7,6,1
2021-12-07,2021,12,7,6,1
2021-12-07,2021,12,7,6,1
2021-12-07,2021,12,7,6,1
2021-12-07,2021,12,7,6,1
2021-12-07,2021,12,7,6,1
2021-12-07,2021,12,7,6,1
2021-12-08,2021,12,8,1,0
2021-12-08,2021,12,8,6,1
2021-12-08,2021,12,8,2,0
2021-12-08,2021,12,8,6,1
2021-12-08,2021,12,8,6,1
2021-12-08,2021,12,8,6,1
2021-12-08,2021,12,8,6,1
2021-12-09,2021,12,9,2,0
2021-12-09,2021,12,9,2,0
2021-12-09,2021,12,9,6,1
2021-12-09,2021,12,9,6,1
2021-12-09,2021,12,9,1,0
2021-12-09,2021,12,9,6,1
2021-12-09,2021,12,9,6,1
2021-12-10,2021,12,10,2,0
2021-12-10,2021,12,10,6,1
2021-12-10,2021,12,10,6,1
2021-12-10,2021,12,10,6,1
2021-12-10,2021,12,10,6,1
2021-12-10,2021,12,10,6,1
2021-12-10,2021,12,10,6,1
2021-12-11,2021,12,11,6,1
2021-12-11,2021,12,11,6,1
2021-12-11,2021,12,11,6,1
2021-12-11,2021,12,11,2,0
2021-12-11,2021,12,11,6,1
2021-12-11,2021,12,11,6,1
2021-12-11,2021,12,11,6,1
2021-12-12,2021,12,12,6,1
2021-12-12,2021,12,12,6,1
2021-12-12,2021,12,12,2,0
2021-12-12,2021,12,12,6,1
2021-12-12,2021,12,12,2,0
2021-12-12,2021,12,12,6,1
2021-12-12,2021,12,12,6,1
2021-12-13,2021,12,13,6,1
2021-12-13,2021,12,13,6,1
2021-12-13,2021,12,13,6,1
2021-12-13,2021,12,13,1,0
2021-12-13,2021,12,13,1,0
2021-12-13,2021,12,13,1,0
2021-12-13,2021,12,13,6,1
2021-12-14,2021,12,14,6,1
2021-12-14,2021,12,14,6,1
2021-12-14,2021,12,14,2,0
2021-12-14,2021,12,14,1,0
2021-12-14,2021,12,14,1,0
2021-12-14,2021,12,14,6,1
2021-12-14,2021,12,14,6,1
2021-12-15,2021,12,15,6,1
2021-12-15,2021,12,15,2,0
2021-12-15,2021,12,15,6,1
2021-12-15,2021,12,15,6,1
2021-12-15,2021,12,15,6,1
2021-12-15,2021,12,15,6,1
2021-12-15,2021,12,15,6,1
2021-12-16,2021,12,16,6,1
2021-12-16,2021,12,16,6,1
2021-12-16,2021,12,16,6,1
2021-12-16,2021,12,16,6,1
2021-12-16,2021,12,16,2,0
2021-12-16,2021,12,16,6,1
2021-12-16,2021,12,16,6,1
2021-12-17,2021,12,17,1,0
2021-12-17,2021,12,17,6,1
2021-12-17,2021,12,17,6,1
2021-12-17,2021,12,17,2,0
2021-12-17,2021,12,17,2,0
2021-12-17,2021,12,17,2,0
2021-12-17,2021,12,17,6,1
2021-12-18,2021,12,18,6,1
2021-12-18,2021,12,18,1,0
2021-12-18,2021,12,18,6,1
2021-12-18,2021,12,18,1,0
2021-12-18,2021,12,18,6,1
2021-12-18,2021,12,18,6,1
2021-12-18,2021,12,18,6,1
2021-12-19,2021,12,19,6,1
2021-12-19,2021,12,19,2,0
2021-12-19,2021,12,19,6,1
2021-12-19,2021,12,19,6,1
2021-12-19,2021,12,19,1,0
2021-12-19,2021,12,19,6,1
2021-12-19,2021,12,19,6,1
2021-12-20,2021,12,20,6,1
2021-12-20,2021,12,20,6,1
2021-12-20,2021,12,20,6,1
2021-12-20,2021,12,20,6,1
2021-12-20,2021,12,20,1,0
2021-12-20,2021,12,20,6,1
2021-12-20,2021,12,20,6,1
2021-12-21,2021,12,21,1,0
2021-12-21,2021,12,21,6,1
2021-12-21,2021,12,21,6,1
2021-12-21,2021,12,21,6,1
2021-12-21,2021,12,21,6,1
2021-12-21,2021,12,21,6,1
2021-12-21,2021,12,21,6,1
2021-12-22,2021,12,22,2,0
2021-12-22,2021,12,22,6,1
2021-12-22,2021,12,22,6,1
2021-12-22,2021,12,22,6,1
2021-12-22,2021,12,22,6,1
2021-12-22,2021,12,22,6,1
2021-12-22,2021,12,22,6,1
2021-12-23,2021,12,23,6,1
2021-12-23,2021,12,23,6,1
2021-12-23,2021,12,23,6,1
2021-12-23,2021,12,23,1,0
2021-12-23,2021,12,23,6,1
2021-12-23,2021,12,23,2,0
2021-12-23,2021,12,23,6,1
2021-12-24,2021,12,24,2,0
2021-12-24,2021,12,24,6,1
2021-12-24,2021,12,24,6,1
2021-12-24,2021,12,24,6,1
2021-12-24,2021,12,24,6,1
2021-12-24,2021,12,24,6,1
2021-12-24,2021,12,24,6,1
2021-12-25,2021,12,25,6,1
2021-12-25,2021,12,25,1,0
2021-12-25,2021,12,25,6,1
2021-12-25,2021,12,25,6,1
2021-12-25,2021,12,25,6,1
2021-12-25,2021,12,25,6,1
2021-12-25,2021,12,25,6,1
2021-12-26,2021,12,26,2,0
2021-12-26,2021,12,26,6,1
2021-12-26,2021,12,26,1,0
2021-12-26,2021,12,26,6,1
2021-12-26,2021,12,26,6,1
2021-12-26,2021,12,26,6,1
2021-12-26,2021,12,26,6,1
2021-12-27,2021,12,27,6,1
2021-12-27,2021,12,27,6,1
2021-12-27,2021,12,27,6,1
2021-12-27,2021,12,27,6,1
2021-12-27,2021,12,27,6,1
2021-12-27,2021,12,27,1,0
2021-12-27,2021,12,27,6,1
2021-12-28,2021,12,28,6,1
2021-12-28,2021,12,28,6,1
2021-12-28,2021,12,28,2,0
2021-12-28,2021,12,28,6,1
2021-12-28,2021,12,28,6,1
2021-12-28,2021,12,28,6,1
2021-12-28,2021,12,28,6,1
2021-12-29,2021,12,29,2,0
2021-12-29,2021,12,29,6,1
2021-12-29,2021,12,29,6,1
2021-12-29,2021,12,29,6,1
2021-12-29,2021,12,29,6,1
2021-12-29,2021,12,29,6,1
2021-12-29,2021,12,29,6,1
2021-12-30,2021,12,30,6,1
2021-12-30,2021,12,30,2,0
2021-12-30,2021,12,30,6,1
2021-12-30,2021,12,30,6,1
2021-12-30,2021,12,30,6,1
2021-12-30,2021,12,30,6,1
2021-12-30,2021,12,30,6,1
2021-12-31,2021,12,31,1,0
2021-12-31,2021,12,31,6,1
2021-12-31,2021,12,31,6,1
2021-12-31,2021,12,31,6,1
2021-12-31,2021,12,31,6,1
2021-12-31,2021,12,31,6,1
2021-12-31,2021,12,31,1,0
2022-01-01,2022,1,1,2,1
2022-01-01,2022,1,1,1,0
2022-01-01,2022,1,1,1,0
2022-01-01,2022,1,1,1,0
2022-01-01,2022,1,1,2,1
2022-01-01,2022,1,1,1,0
2022-01-01,2022,1,1,1,0
2022-01-02,2022,1,2,1,0
2022-01-02,2022,1,2,1,0
2022-01-02,2022,1,2,3,1
2022-01-02,2022,1,2,2,1
2022-01-02,2022,1,2,1,0
2022-01-02,2022,1,2,3,1
2022-01-02,2022,1,2,1,0
2022-01-03,2022,1,3,1,0
2022-01-03,2022,1,3,1,0
2022-01-03,2022,1,3,1,0
2022-01-03,2022,1,3,1,0
2022-01-03,2022,1,3,1,0
2022-01-03,2022,1,3,1,0
2022-01-03,2022,1,3,1,0
2022-01-04,2022,1,4,1,0
2022-01-04,2022,1,4,2,1
2022-01-04,2022,1,4,1,0
2022-01-04,2022,1,4,1,0
2022-01-04,2022,1,4,1,0
2022-01-04,2022,1,4,3,1
2022-01-04,2022,1,4,1,0
2022-01-05,2022,1,5,1,0
2022-01-05,2022,1,5,1,0
2022-01-05,2022,1,5,1,0
2022-01-05,2022,1,5,1,0
2022-01-05,2022,1,5,1,0
2022-01-05,2022,1,5,1,0
2022-01-05,2022,1,5,1,0
2022-01-06,2022,1,6,1,0
2022-01-06,2022,1,6,1,0
2022-01-06,2022,1,6,1,0
2022-01-06,2022,1,6,3,1
2022-01-06,2022,1,6,1,0
2022-01-06,2022,1,6,1,0
2022-01-06,2022,1,6,1,0
2022-01-07,2022,1,7,1,0
2022-01-07,2022,1,7,1,0
2022-01-07,2022,1,7,2,1
2022-01-07,2022,1,7,3,1
2022-01-07,2022,1,7,3,1
2022-01-07,2022,1,7,1,0
2022-01-07,2022,1,7,1,0
2022-01-08,2022,1,8,1,0
2022-01-08,2022,1,8,1,0
2022-01-08,2022,1,8,1,0
2022-01-08,2022,1,8,1,0
2022-01-08,2022,1,8,1,0
2022-01-08,2022,1,8,1,0
2022-01-08,2022,1,8,1,0
2022-01-09,2022,1,9,1,0
2022-01-09,2022,1,9,1,0
2022-01-09,2022,1,9,3,1
2022-01-09,2022,1,9,3,1
2022-01-09,2022,1,9,1,0
2022-01-09,2022,1,9,1,0
2022-01-09,2022,1,9,2,1
2022-01-10,2022,1,10,1,0
2022-01-10,2022,1,10,1,0
2022-01-10,2022,1,10,1,0
2022-01-10,2022,1,10,1,0
2022-01-10,2022,1,10,3,1
2022-01-10,2022,1,10,1,0
2022-01-10,2022,1,10,3,1
2022-01-11,2022,1,11,1,0
2022-01-11,2022,1,11,1,0
2022-01-11,2022,1,11,1,0
2022-01-11,2022,1,11,1,0
2022-01-11,2022,1,11,1,0
2022-01-11,2022,1,11,1,0
2022-01-11,2022,1,11,3,1
2022-01-12,2022,1,12,1,0
2022-01-12,2022,1,12,1,0
2022-01-12,2022,1,12,1,0
2022-01-12,2022,1,12,1,0
2022-01-12,2022,1,12,2,1
2022-01-12,2022,1,12,1,0
2022-01-12,2022,1,12,1,0
2022-01-13,2022,1,13,1,0
2022-01-13,2022,1,13,1,0
2022-01-13,2022,1,13,1,0
2022-01-13,2022,1,13,2,1
2022-01-13,2022,1,13,1,0
2022-01-13,2022,1,13,2,1
2022-01-13,2022,1,13,1,0
2022-01-14,2022,1,14,1,0
2022-01-14,2022,1,14,1,0
2022-01-14,2022,1,14,1,0
2022-01-14,2022,1,14,1,0
2022-01-14,2022,1,14,1,0
2022-01-14,2022,1,14,1,0
2022-01-14,2022,1,14,1,0
2022-01-15,2022,1,15,1,0
2022-01-15,2022,1,15,1,0
2022-01-15,2022,1,15,1,0
2022-01-15,2022,1,15,1,0
2022-01-15,2022,1,15,1,0
2022-01-15,2022,1,15,1,0
2022-01-15,2022,1,15,1,0
2022-01-16,2022,1,16,1,0
2022-01-16,2022,1,16,1,0
2022-01-16,2022,1,16,2,1
2022-01-16,2022,1,16,2,1
2022-01-16,2022,1,16,2,1
2022-01-16,2022,1,16,1,0
2022-01-16,2022,1,16,1,0
2022-01-17,2022,1,17,1,0
2022-01-17,2022,1,17,1,0
2022-01-17,2022,1,17,1,0
2022-01-17,2022,1,17,3,1
2022-01-17,2022,1,17,1,0
2022-01-17,2022,1,17,1,0
2022-01-17,2022,1,17,1,0
2022-01-18,2022,1,18,1,0
2022-01-18,2022,1,18,2,1
2022-01-18,2022,1,18,1,0
2022-01-18,2022,1,18,1,0
2022-01-18,2022,1,18,1,0
2022-01-18,2022,1,18,1,0
2022-01-18,2022,1,18,1,0
2022-01-19,2022,1,19,1,0
2022-01-19,2022,1,19,1,0
2022-01-19,2022,1,19,1,0
2022-01-19,2022,1,19,2,1
2022-01-19,2022,1,19,1,0
2022-01-19,2022,1,19,1,0
2022-01-19,2022,1,19,1,0
2022-01-20,2022,1,20,2,1
2022-01-20,2022,1,20,3,1
2022-01-20,2022,1,20,1,0
2022-01-20,2022,1,20,1,0
2022-01-20,2022,1,20,1,0
2022-01-20,2022,1,20,1,0
2022-01-20,2022,1,20,1,0
2022-01-21,2022,1,21,3,1
2022-01-21,2022,1,21,1,0
2022-01-21,2022,1,21,3,1
2022-01-21,2022,1,21,1,0
2022-01-21,2022,1,21,1,0
2022-01-21,2022,1,21,1,0
2022-01-21,2022,1,21,1,0
2022-01-22,2022,1,22,1,0
2022-01-22,2022,1,22,3,1
2022-01-22,2022,1,22,3,1
2022-01-22,2022,1,22,1,0
2022-01-22,2022,1,22,2,1
2022-01-22,2022,1,22,2,1
2022-01-22,2022,1,22,3,1
2022-01-23,2022,1,23,1,0
2022-01-23,2022,1,23,3,1
2022-01-23,2022,1,23,1,0
2022-01-23,2022,1,23,1,0
2022-01-23,2022,1,23,1,0
2022-01-23,2022,1,23,1,0
2022-01-23,2022,1,23,3,1
2022-01-24,2022,1,24,1,0
2022-01-24,2022,1,24,2,1
2022-01-24,2022,1,24,1,0
2022-01-24,2022,1,24,3,1
2022-01-24,2022,1,24,2,1
2022-01-24,2022,1,24,3,1
2022-01-24,2022,1,24,1,0
2022-01-25,2022,1,25,2,1
2022-01-25,2022,1,25,3,1
2022-01-25,2022,1,25,1,0
2022-01-25,2022,1,25,1,0
2022-01-25,2022,1,25,1,0
2022-01-25,2022,1,25,1,0
2022-01-25,2022,1,25,2,1
2022-01-26,2022,1,26,1,0
2022-01-26,2022,1,26,1,0
2022-01-26,2022,1,26,3,1
2022-01-26,2022,1,26,1,0
2022-01-26,2022,1,26,1,0
2022-01-26,2022,1,26,1,0
2022-01-26,2022,1,26,3,1
2022-01-27,2022,1,27,1,0
2022-01-27,2022,1,27,1,0
2022-01-27,2022,1,27,1,0
2022-01-27,2022,1,27,1,0
2022-01-27,2022,1,27,1,0
2022-01-27,2022,1,27,1,0
2022-01-27,2022,1,27,1,0
2022-01-28,2022,1,28,1,0
2022-01-28,2022,1,28,1,0
2022-01-28,2022,1,28,1,0
2022-01-28,2022,1,28,1,0
2022-01-28,2022,1,28,1,0
2022-01-28,2022,1,28,3,1
2022-01-28,2022,1,28,1,0
2022-01-29,2022,1,29,2,1
2022-01-29,2022,1,29,1,0
2022-01-29,2022,1,29,1,0
2022-01-29,2022,1,29,1,0
2022-01-29,2022,1,29,1,0
2022-01-29,2022,1,29,1,0
2022-01-29,2022,1,29,1,0
2022-01-30,2022,1,30,1,0
2022-01-30,2022,1,30,1,0
2022-01-30,2022,1,30,1,0
2022-01-30,2022,1,30,1,0
2022-01-30,2022,1,30,2,1
2022-01-30,2022,1,30,1,0
2022-01-30,2022,1,30,2,1
2022-01-31,2022,1,31,1,0
2022-01-31,2022,1,31,1,0
2022-01-31,2022,1,31,1,0
2022-01-31,2022,1,31,1,0
2022-01-31,2022,1,31,1,0
2022-01-31,2022,1,31,1,0
2022-01-31,2022,1,31,1,0
2022-02-01,2022,2,1,1,0
2022-02-01,2022,2,1,1,0
2022-02-01,2022,2,1,3,1
2022-02-01,2022,2,1,1,0
2022-02-01,2022,2,1,1,0
2022-02-01,2022,2,1,1,0
2022-02-01,2022,2,1,1,0
2022-02-02,2022,2,2,1,0
2022-02-02,2022,2,2,1,0
2022-02-02,2022,2,2,1,0
2022-02-02,2022,2,2,1,0
2022-02-02,2022,2,2,1,0
2022-02-02,2022,2,2,1,0
2022-02-02,2022,2,2,1,0
2022-02-03,2022,2,3,2,1
2022-02-03,2022,2,3,1,0
2022-02-03,2022,2,3,1,0
2022-02-03,2022,2,3,2,1
2022-02-03,2022,2,3,2,1
2022-02-03,2022,2,3,1,0
2022-02-03,2022,2,3,3,1
2022-02-04,2022,2,4,1,0
2022-02-04,2022,2,4,1,0
2022-02-04,2022,2,4,3,1
2022-02-04,2022,2,4,1,0
2022-02-04,2022,2,4,1,0
2022-02-04,2022,2,4,1,0
2022-02-04,2022,2,4,1,0
2022-02-05,2022,2,5,1,0
2022-02-05,2022,2,5,1,0
2022-02-05,2022,2,5,1,0
